home-name,away-name,home-result,away-result,home-win,away-win,home-odds-avg,home-odds-max,draw-odds-avg,draw-odds-max,away-odds-avg,away-odds-max,date-start-timestamp
Arsenal,West Ham,1,0,True,False,0.63,0.68,3.29,3.54,4.2,4.55,1583593200
Burnley,Tottenham,1,1,False,False,1.71,1.8,2.32,2.48,1.67,1.77,1583602200
Chelsea,Everton,4,0,True,False,0.87,1.0,2.82,2.98,3.06,3.2,1583676000
Manchester Utd,Manchester City,2,0,True,False,3.5,3.75,2.91,3.08,0.77,0.83,1583685000
Leicester,Aston Villa,4,0,True,False,0.52,0.56,3.46,3.6,5.2,5.6,1583784000
Aston Villa,Sheffield Utd,0,0,False,False,2.27,2.35,2.31,2.42,1.34,1.43,1592413200
Manchester City,Arsenal,3,0,True,False,0.3,0.35,5.26,5.9,8.38,9.5,1592421300
Norwich,Southampton,0,3,False,True,1.93,2.2,2.44,2.6,1.46,1.58,1592586000
Tottenham,Manchester Utd,1,1,False,False,2.31,2.46,2.44,2.58,1.24,1.3,1592594100
Watford,Leicester,1,1,False,False,2.82,2.95,2.48,2.6,1.04,1.14,1592652600
Brighton,Arsenal,2,1,True,False,2.27,2.47,2.4,2.5,1.27,1.38,1592661600
West Ham,Wolves,0,2,False,True,3.06,3.37,2.41,2.59,1.0,1.1,1592670600
Bournemouth,Crystal Palace,0,2,False,True,1.71,1.85,2.12,2.2,1.88,2.1,1592678700
Newcastle,Sheffield Utd,3,0,True,False,2.33,2.48,2.04,2.15,1.44,1.53,1592744400
Aston Villa,Chelsea,1,2,False,True,6.01,6.8,3.62,3.83,0.47,0.51,1592752500
Everton,Liverpool,0,0,False,False,4.85,5.45,2.99,3.1,0.62,0.66,1592762400
Manchester City,Burnley,5,0,True,False,0.14,0.2,7.9,9.75,20.63,29.0,1592852400
Leicester,Brighton,0,0,False,False,0.63,0.66,2.97,3.25,4.82,5.25,1592931600
Tottenham,West Ham,2,0,True,False,0.58,0.65,3.14,3.45,5.25,5.95,1592939700
Wolves,Bournemouth,1,0,True,False,0.57,0.6,2.91,3.11,5.85,6.5,1593018000
Norwich,Everton,0,1,False,True,3.43,3.86,2.61,2.78,0.86,0.92,1593018000
Newcastle,Aston Villa,1,1,False,False,1.35,1.43,2.39,2.6,2.15,2.25,1593018000
Manchester Utd,Sheffield Utd,3,0,True,False,0.36,0.38,3.94,4.3,8.74,10.25,1593018000
Liverpool,Crystal Palace,4,0,True,False,0.28,0.33,4.85,5.5,10.9,13.0,1593026100
Southampton,Arsenal,0,2,False,True,1.69,1.84,2.55,2.68,1.6,1.72,1593104400
Burnley,Watford,1,0,True,False,2.57,2.72,2.26,2.37,1.22,1.33,1593104400
Chelsea,Manchester City,2,1,True,False,3.13,3.45,3.02,3.42,0.82,0.98,1593112500
Aston Villa,Wolves,0,1,False,True,3.54,3.86,2.44,2.6,0.89,0.97,1593257400
Watford,Southampton,1,3,False,True,1.4,1.49,2.25,2.34,2.19,2.32,1593358200
Crystal Palace,Burnley,0,1,False,True,1.01,1.09,2.2,2.3,3.37,3.56,1593457200
Brighton,Manchester Utd,0,3,False,True,5.91,6.6,3.17,3.33,0.53,0.56,1593544500
Everton,Leicester,2,1,True,False,1.59,1.7,2.25,2.32,1.92,2.02,1593622800
Bournemouth,Newcastle,1,4,False,True,1.2,1.28,2.2,2.34,2.73,2.9,1593622800
Arsenal,Norwich,4,0,True,False,0.45,0.48,3.88,4.15,6.05,6.8,1593622800
West Ham,Chelsea,3,2,True,False,5.97,7.0,3.67,3.87,0.47,0.49,1593630900
Sheffield Utd,Tottenham,3,1,True,False,3.79,4.15,2.73,2.85,0.78,0.83,1593709200
Manchester City,Liverpool,4,0,True,False,1.01,1.07,2.77,2.88,2.61,2.88,1593717300
Norwich,Brighton,0,1,False,True,2.56,2.75,2.31,2.55,1.2,1.33,1593862200
Manchester Utd,Bournemouth,5,2,True,False,0.2,0.22,6.35,7.2,14.02,18.0,1593871200
Leicester,Crystal Palace,3,0,True,False,0.65,0.7,2.75,2.92,4.95,5.3,1593871200
Wolves,Arsenal,0,2,False,True,1.39,1.48,2.23,2.36,2.21,2.4,1593880200
Chelsea,Watford,3,0,True,False,0.37,0.45,4.09,4.45,7.79,9.0,1593889200
Burnley,Sheffield Utd,1,1,False,False,2.19,2.36,1.94,2.0,1.59,1.75,1593946800
Newcastle,West Ham,2,2,False,False,1.74,1.82,2.38,2.52,1.64,1.75,1593954900
Liverpool,Aston Villa,2,0,True,False,0.2,0.27,6.45,7.3,13.18,15.25,1593963000
Southampton,Manchester City,1,0,True,False,8.19,9.5,4.7,5.3,0.32,0.33,1593972000
Tottenham,Everton,1,0,True,False,0.98,1.08,2.61,2.77,2.88,3.13,1594062000
Watford,Norwich,2,1,True,False,0.75,0.81,2.72,2.88,3.96,4.4,1594141200
Crystal Palace,Chelsea,2,3,False,True,6.94,7.5,3.39,3.55,0.46,0.51,1594141200
Arsenal,Leicester,1,1,False,False,1.22,1.27,2.46,2.57,2.31,2.55,1594149300
West Ham,Burnley,0,1,False,True,0.86,0.91,2.63,2.8,3.38,3.6,1594227600
Sheffield Utd,Wolves,1,0,True,False,3.14,3.32,2.07,2.2,1.11,1.21,1594227600
Manchester City,Newcastle,5,0,True,False,0.11,0.12,9.81,11.75,21.87,31.0,1594227600
Brighton,Liverpool,1,3,False,True,5.09,5.42,3.07,3.3,0.58,0.63,1594235700
Everton,Southampton,1,1,False,False,1.09,1.17,2.45,2.57,2.69,2.92,1594314000
Bournemouth,Tottenham,0,0,False,False,3.79,4.05,2.91,3.12,0.74,0.79,1594314000
Aston Villa,Manchester Utd,0,3,False,True,8.13,9.0,4.64,5.1,0.33,0.35,1594322100
Watford,Newcastle,2,1,True,False,0.91,0.97,2.54,2.66,3.3,3.55,1594467000
Norwich,West Ham,0,4,False,True,2.66,2.76,2.53,2.72,1.07,1.14,1594467000
Liverpool,Burnley,1,1,False,False,0.22,0.25,5.81,6.3,12.37,18.5,1594476000
Sheffield Utd,Chelsea,3,0,True,False,4.02,4.55,2.78,2.85,0.74,0.78,1594485000
Brighton,Manchester City,0,5,False,True,11.05,15.25,5.75,6.5,0.24,0.32,1594494000
Wolves,Everton,3,0,True,False,1.08,1.15,2.2,2.28,3.06,3.3,1594551600
Aston Villa,Crystal Palace,2,0,True,False,1.37,1.44,2.39,2.48,2.13,2.28,1594559700
Tottenham,Arsenal,2,1,True,False,1.76,1.88,2.4,2.5,1.63,1.71,1594567800
Bournemouth,Leicester,4,1,True,False,3.87,4.1,2.82,2.95,0.75,0.81,1594576800
Manchester Utd,Southampton,2,2,False,False,0.27,0.3,5.14,5.8,9.89,11.5,1594666800
Chelsea,Norwich,1,0,True,False,0.13,0.14,8.43,9.3,19.6,24.0,1594754100
Newcastle,Tottenham,1,3,False,True,4.26,4.7,3.14,3.31,0.65,0.69,1594832400
Manchester City,Bournemouth,2,1,True,False,0.15,0.17,8.08,9.3,15.65,19.5,1594832400
Burnley,Wolves,1,1,False,False,3.62,3.9,2.28,2.52,0.93,0.97,1594832400
Arsenal,Liverpool,2,1,True,False,3.53,3.75,3.24,3.5,0.72,0.77,1594840500
Leicester,Sheffield Utd,2,0,True,False,1.13,1.25,2.24,2.33,2.79,3.07,1594918800
Everton,Aston Villa,1,1,False,False,1.12,1.15,2.51,2.62,2.48,2.86,1594918800
Southampton,Brighton,1,1,False,False,1.28,1.38,2.39,2.5,2.28,2.44,1594926900
Crystal Palace,Manchester Utd,0,2,False,True,7.71,8.9,4.3,4.5,0.36,0.39,1594926900
West Ham,Watford,3,1,True,False,1.48,1.6,1.92,2.11,2.38,2.59,1595012400
Norwich,Burnley,0,2,False,True,2.24,2.37,2.4,2.6,1.28,1.38,1595089800
Bournemouth,Southampton,0,2,False,True,1.44,1.55,2.74,2.92,1.75,1.85,1595163600
Tottenham,Leicester,3,0,True,False,1.33,1.44,2.36,2.5,2.2,2.51,1595170800
Sheffield Utd,Everton,0,1,False,True,0.97,1.04,2.35,2.5,3.22,3.4,1595264400
Brighton,Newcastle,0,0,False,False,0.98,1.05,2.51,2.67,3.0,3.2,1595264400
Wolves,Crystal Palace,2,0,True,False,0.44,0.48,3.24,3.55,7.88,9.3,1595272500
Watford,Manchester City,0,4,False,True,8.24,9.5,5.07,5.6,0.31,0.33,1595350800
Aston Villa,Arsenal,1,0,True,False,2.17,2.35,2.75,2.88,1.19,1.25,1595358900
Manchester Utd,West Ham,1,1,False,False,0.26,0.3,5.43,5.75,10.08,12.0,1595437200
Liverpool,Chelsea,5,3,True,False,0.92,1.0,2.77,2.9,2.93,3.25,1595445300
West Ham,Aston Villa,1,1,False,False,1.61,1.7,2.55,2.76,1.66,1.75,1595775600
Southampton,Sheffield Utd,3,1,True,False,1.0,1.03,2.58,2.85,2.83,2.98,1595775600
Newcastle,Liverpool,1,3,False,True,4.57,5.45,3.5,3.8,0.57,0.62,1595775600
Manchester City,Norwich,5,0,True,False,0.04,0.07,18.09,23.0,39.2,57.0,1595775600
Leicester,Manchester Utd,0,2,False,True,2.72,2.91,2.57,2.65,1.04,1.15,1595775600
Everton,Bournemouth,1,3,False,True,1.36,1.46,2.66,2.82,1.91,2.01,1595775600
Crystal Palace,Tottenham,1,1,False,False,5.94,7.3,3.42,3.65,0.49,0.52,1595775600
Chelsea,Wolves,2,0,True,False,0.9,0.98,2.38,2.5,3.57,3.9,1595775600
Burnley,Brighton,1,2,False,True,1.64,1.75,2.35,2.58,1.75,1.83,1595775600
Arsenal,Watford,3,2,True,False,1.01,1.05,2.78,2.87,2.61,3.1,1595775600
